customer_id,week,login_frequency,feature_usage_count,session_duration_mins,support_tickets,api_calls,risk_score,is_warning_week,churned_this_week
CUST11026,19,3,10,32,1,141,0.193,0,0
CUST11026,20,6,18,23,0,134,0.192,0,0
CUST11026,21,8,15,21,0,110,0.178,0,0
CUST11026,22,4,15,17,0,93,0.09,0,0
CUST11026,23,6,19,29,0,80,0.116,0,0
CUST11026,24,4,15,26,0,51,0.238,0,0
CUST11026,25,7,15,18,0,63,0.13,0,0
CUST11026,26,6,14,22,1,122,0.155,0,0
CUST11026,27,6,15,34,0,64,0.161,0,0
CUST11026,28,6,10,17,0,62,0.175,0,0
CUST11026,29,5,13,30,0,116,0.126,0,0
CUST11026,30,5,13,32,1,88,0.165,0,0
CUST11026,31,6,15,6,0,80,0.131,0,0
CUST11026,32,4,17,29,0,133,0.24,0,0
CUST11026,33,6,17,17,0,115,0.138,0,0
CUST11026,34,4,15,43,1,47,0.197,0,0
CUST11026,35,3,15,16,0,119,0.135,0,0
CUST11026,36,6,12,28,0,123,0.153,0,0
CUST11026,37,3,12,26,1,53,0.182,0,0
CUST11026,38,5,13,33,0,94,0.153,0,0
CUST11026,39,6,16,32,0,83,0.181,0,0
CUST11026,40,5,15,21,0,150,0.206,0,0
CUST11026,41,2,14,13,0,90,0.127,0,0
CUST11026,42,3,14,35,0,119,0.115,0,0
CUST11026,43,6,16,33,0,79,0.108,0,0
CUST11026,44,7,18,20,0,65,0.157,0,0
CUST11026,45,5,10,26,0,74,0.18,0,0
CUST11026,46,6,11,25,0,86,0.087,0,0
CUST11026,47,6,16,35,1,67,0.136,0,0
CUST11027,1,6,6,41,0,96,0.161,0,0
CUST11027,2,6,5,28,1,63,0.197,0,0
CUST11027,3,6,2,23,0,56,0.074,0,0
CUST11027,4,7,2,15,1,57,0.103,0,0
CUST11027,5,5,4,27,0,83,0.125,0,0
CUST11027,6,8,1,33,0,133,0.139,0,0
CUST11027,7,3,1,13,0,136,0.105,0,0
CUST11027,8,4,0,23,0,80,0.151,0,0
CUST11027,9,5,0,27,0,81,0.146,0,0
CUST11027,10,6,3,18,0,75,0.182,0,0
CUST11027,11,7,2,15,0,106,0.094,0,0
CUST11027,12,5,0,27,0,205,0.101,0,0
CUST11027,13,5,1,17,0,127,0.124,0,0
CUST11027,14,6,5,23,0,119,0.109,0,0
CUST11027,15,0,3,6,0,111,0.105,0,0
CUST11027,16,6,2,25,0,104,0.155,0,0
CUST11027,17,5,0,27,0,86,0.228,0,0
CUST11027,18,5,7,17,0,94,0.183,0,0
CUST11027,19,5,4,36,1,93,0.083,0,0
CUST11027,20,6,4,31,0,50,0.112,0,0
CUST11027,21,6,1,30,0,126,0.171,0,0
CUST11027,22,7,1,17,0,90,0.125,0,0
CUST11027,23,6,2,34,0,126,0.109,0,0
CUST11027,24,4,0,23,0,140,0.132,0,0
CUST11027,25,6,1,30,0,131,0.139,0,0
CUST11027,26,4,2,36,0,125,0.152,0,0
CUST11027,27,7,0,24,0,147,0.09,0,0
CUST11027,28,7,4,31,0,98,0.259,0,0
CUST11027,29,3,2,21,0,104,0.166,0,0
CUST11027,30,7,1,41,0,37,0.082,0,0
CUST11027,31,6,5,20,0,109,0.199,0,0
CUST11027,32,4,2,32,0,118,0.152,0,0
CUST11027,33,4,1,36,0,86,0.11,0,0
CUST11027,34,4,1,15,0,67,0.194,0,0
CUST11027,35,5,3,32,0,74,0.192,0,0
CUST11027,36,3,1,19,0,87,0.087,0,0
CUST11027,37,6,3,23,0,111,0.096,0,0
CUST11027,38,5,2,19,0,97,0.223,0,0
CUST11027,39,8,3,29,1,50,0.084,0,0
CUST11027,40,8,2,33,0,119,0.197,0,0
CUST11027,41,5,3,32,0,108,0.16,0,0
CUST11027,42,5,0,19,0,114,0.224,0,0
CUST11027,43,8,4,24,0,111,0.174,0,0
CUST11027,44,4,5,1,0,121,0.221,0,0
CUST11027,45,6,4,19,0,24,0.169,0,0
CUST11027,46,5,3,28,0,178,0.179,0,0
CUST11027,47,3,5,24,0,100,0.184,0,0
CUST11027,48,7,0,22,0,114,0.357,1,0
CUST11027,49,5,0,19,0,90,0.442,0,0
CUST11027,50,3,2,25,0,88,0.558,0,0
CUST11027,51,2,1,16,0,76,0.573,0,0
CUST11027,52,3,0,12,0,57,0.718,0,1
CUST11028,1,6,2,24,0,90,0.111,0,0
CUST11028,2,4,3,11,0,110,0.167,0,0
CUST11028,3,4,0,23,0,54,0.144,0,0
CUST11028,4,6,2,7,0,127,0.112,0,0
CUST11028,5,2,2,24,0,119,0.199,0,0
CUST11028,6,5,3,17,0,48,0.105,0,0
CUST11028,7,7,3,27,0,126,0.104,0,0
CUST11028,8,8,2,24,1,92,0.27,0,0
CUST11028,9,3,3,31,0,129,0.138,0,0
CUST11028,10,5,1,18,0,81,0.421,1,0
CUST11028,11,4,0,20,0,74,0.448,0,0
CUST11028,12,6,1,26,0,67,0.505,0,0
CUST11028,13,4,3,4,1,83,0.649,0,1
CUST11029,1,6,9,26,0,83,0.112,0,0
CUST11029,2,6,10,28,0,80,0.211,0,0
CUST11029,3,7,6,33,0,125,0.105,0,0
CUST11029,4,4,10,23,0,64,0.11,0,0
CUST11029,5,4,7,20,0,47,0.166,0,0
CUST11029,6,5,9,23,0,150,0.137,0,0
CUST11029,7,2,10,38,0,93,0.181,0,0
CUST11029,8,5,11,12,0,80,0.083,0,0
CUST11029,9,7,8,25,0,91,0.158,0,0
CUST11029,10,3,10,36,0,123,0.108,0,0
CUST11029,11,6,9,34,1,50,0.171,0,0
CUST11029,12,3,12,26,0,121,0.2,0,0
CUST11029,13,7,12,22,0,96,0.137,0,0
CUST11029,14,4,10,36,0,120,0.164,0,0
CUST11029,15,5,9,24,0,50,0.105,0,0
CUST11030,1,4,10,36,0,151,0.134,0,0
CUST11030,2,5,11,17,0,72,0.101,0,0
CUST11030,3,6,7,10,0,85,0.076,0,0
CUST11030,4,6,10,21,0,79,0.116,0,0
CUST11030,5,4,12,24,0,77,0.166,0,0
CUST11030,6,6,11,18,0,137,0.144,0,0
CUST11030,7,3,9,10,0,141,0.189,0,0
CUST11030,8,6,7,37,0,111,0.177,0,0
CUST11030,9,4,8,17,1,101,0.12,0,0
CUST11030,10,5,11,24,0,91,0.13,0,0
CUST11030,11,5,7,21,0,75,0.163,0,0
CUST11030,12,5,8,24,1,71,0.155,0,0
CUST11030,13,6,9,26,0,84,0.21,0,0
CUST11030,14,9,8,24,0,112,0.098,0,0
CUST11030,15,6,7,37,0,103,0.161,0,0
CUST11030,16,5,12,26,0,89,0.126,0,0
CUST11030,17,5,12,9,0,100,0.117,0,0
CUST11030,18,7,8,32,0,143,0.103,0,0
CUST11030,19,2,7,18,0,67,0.142,0,0
CUST11030,20,5,4,33,1,125,0.112,0,0
CUST11030,21,6,6,1,0,109,0.151,0,0
CUST11030,22,4,7,22,0,156,0.097,0,0
CUST11030,23,7,8,26,0,77,0.121,0,0
CUST11031,1,1,2,16,0,93,0.138,0,0
CUST11031,2,4,4,40,0,150,0.137,0,0
CUST11031,3,5,1,38,0,108,0.215,0,0
CUST11031,4,4,3,19,0,73,0.16,0,0
CUST11031,5,5,2,34,0,118,0.176,0,0
CUST11031,6,7,0,23,0,103,0.19,0,0
CUST11031,7,3,4,21,0,147,0.217,0,0
CUST11031,8,5,2,24,0,97,0.135,0,0
CUST11031,9,4,0,18,0,73,0.154,0,0
CUST11031,10,4,0,26,0,99,0.16,0,0
CUST11031,11,5,2,27,0,130,0.13,0,0
CUST11031,12,6,1,24,0,140,0.209,0,0
CUST11031,13,7,1,18,0,132,0.192,0,0
CUST11031,14,6,2,29,0,88,0.123,0,0
CUST11031,15,7,3,18,0,91,0.166,0,0
CUST11031,16,7,5,22,0,96,0.201,0,0
CUST11031,17,4,1,22,1,65,0.145,0,0
CUST11031,18,6,0,38,0,76,0.094,0,0
CUST11031,19,5,4,29,0,68,0.211,0,0
CUST11032,1,4,2,29,0,117,0.132,0,0
CUST11032,2,2,4,17,0,68,0.161,0,0
CUST11032,3,5,4,23,0,115,0.165,0,0
CUST11032,4,6,5,27,0,88,0.139,0,0
CUST11032,5,5,2,26,0,144,0.096,0,0
CUST11032,6,8,4,29,0,87,0.143,0,0
CUST11032,7,6,7,42,0,87,0.081,0,0
CUST11032,8,3,4,22,0,62,0.184,0,0
CUST11032,9,8,6,10,0,130,0.128,0,0
CUST11032,10,5,9,15,0,114,0.151,0,0
CUST11032,11,5,5,19,0,96,0.094,0,0
CUST11032,12,5,6,22,0,138,0.091,0,0
CUST11032,13,7,5,44,0,81,0.142,0,0
CUST11032,14,4,4,38,1,131,0.183,0,0
CUST11032,15,3,5,22,0,41,0.155,0,0
CUST11032,16,6,8,27,0,75,0.188,0,0
CUST11033,1,7,3,31,0,58,0.272,0,0
CUST11033,2,5,1,33,0,96,0.183,0,0
CUST11033,3,5,8,27,0,79,0.191,0,0
CUST11033,4,3,3,24,0,76,0.22,0,0
CUST11033,5,6,3,25,0,155,0.05,0,0
CUST11033,6,3,6,39,1,96,0.124,0,0
CUST11033,7,5,5,30,0,115,0.165,0,0
CUST11033,8,6,6,26,0,118,0.181,0,0
CUST11033,9,5,5,24,0,40,0.132,0,0
CUST11033,10,4,5,11,0,67,0.13,0,0
CUST11033,11,4,3,11,0,95,0.137,0,0
CUST11034,1,9,8,16,1,84,0.185,0,0
CUST11034,2,6,9,24,0,155,0.128,0,0
CUST11034,3,4,10,28,0,130,0.132,0,0
CUST11034,4,6,9,34,0,153,0.067,0,0
CUST11034,5,4,6,20,0,71,0.158,0,0
CUST11034,6,5,13,23,0,102,0.196,0,0
CUST11034,7,6,8,33,0,151,0.142,0,0
CUST11034,8,5,10,34,0,74,0.196,0,0
CUST11034,9,7,10,10,0,86,0.145,0,0
CUST11034,10,4,11,26,0,77,0.164,0,0
CUST11034,11,3,8,20,0,71,0.209,0,0
CUST11034,12,5,11,32,0,87,0.05,0,0
CUST11034,13,6,6,22,0,136,0.126,0,0
CUST11034,14,6,8,23,0,79,0.177,0,0
CUST11034,15,4,8,17,0,138,0.167,0,0
CUST11034,16,6,12,24,0,117,0.123,0,0
CUST11034,17,5,12,33,0,94,0.246,0,0
CUST11034,18,7,10,39,0,112,0.179,0,0
CUST11034,19,4,9,28,0,99,0.19,0,0
CUST11034,20,6,12,22,0,85,0.093,0,0
CUST11034,21,3,9,30,0,138,0.211,0,0
CUST11034,22,5,6,23,0,83,0.16,0,0
CUST11034,23,6,9,23,1,124,0.125,0,0
CUST11034,24,4,12,27,0,101,0.064,0,0
CUST11034,25,4,11,22,0,110,0.248,0,0
CUST11034,26,5,9,40,0,90,0.179,0,0
CUST11034,27,5,11,22,0,84,0.175,0,0
CUST11034,28,5,6,23,0,108,0.177,0,0
CUST11034,29,6,5,29,0,89,0.157,0,0
CUST11034,30,5,12,18,0,106,0.12,0,0
CUST11034,31,3,5,20,0,46,0.159,0,0
CUST11034,32,4,7,24,0,142,0.117,0,0
CUST11034,33,6,9,27,0,117,0.202,0,0
CUST11034,34,5,12,38,0,77,0.151,0,0
CUST11034,35,5,9,22,0,116,0.216,0,0
CUST11034,36,5,7,22,0,91,0.165,0,0
CUST11034,37,4,11,20,0,100,0.079,0,0
CUST11034,38,6,13,16,0,91,0.17,0,0
CUST11034,39,6,10,41,0,109,0.11,0,0
CUST11034,40,5,13,18,0,46,0.212,0,0
CUST11034,41,4,10,37,0,85,0.278,0,0
CUST11034,42,1,3,24,0,53,0.127,0,0
CUST11034,43,6,9,15,0,108,0.22,0,0
CUST11034,44,4,8,35,0,61,0.118,0,0
CUST11034,45,3,9,19,0,143,0.131,0,0
CUST11034,46,5,8,33,0,74,0.102,0,0
CUST11034,47,5,10,19,0,109,0.106,0,0
CUST11034,48,4,11,31,0,114,0.123,0,0
CUST11035,1,6,5,27,0,58,0.21,0,0
CUST11035,2,7,6,38,0,115,0.114,0,0
CUST11035,3,5,5,29,0,85,0.265,0,0
CUST11035,4,4,5,33,0,68,0.179,0,0
CUST11035,5,5,5,35,0,55,0.079,0,0
CUST11035,6,7,5,30,0,71,0.141,0,0
CUST11035,7,5,5,32,0,161,0.056,0,0
CUST11035,8,3,5,25,0,126,0.078,0,0
CUST11035,9,6,5,28,0,74,0.222,0,0
CUST11035,10,7,6,33,0,144,0.163,0,0
CUST11035,11,4,8,35,0,47,0.107,0,0
CUST11035,12,3,5,23,0,125,0.139,0,0
CUST11035,13,4,7,37,0,68,0.124,0,0
CUST11035,14,7,12,36,0,124,0.12,0,0
CUST11035,15,4,8,27,0,120,0.087,0,0
CUST11035,16,2,5,21,0,125,0.407,1,0
CUST11035,17,4,6,25,0,89,0.417,0,0
CUST11035,18,6,6,13,0,78,0.551,0,1
CUST11036,1,5,2,31,0,102,0.118,0,0
CUST11036,2,4,5,7,0,94,0.247,0,0
CUST11036,3,6,9,18,0,105,0.133,0,0
CUST11036,4,5,0,30,0,130,0.086,0,0
CUST11036,5,4,1,22,0,101,0.109,0,0
CUST11036,6,7,1,16,0,75,0.203,0,0
CUST11036,7,8,7,31,0,137,0.15,0,0
CUST11036,8,4,0,29,1,109,0.239,0,0
CUST11036,9,5,3,30,0,100,0.073,0,0
CUST11036,10,9,4,22,0,101,0.09,0,0
CUST11036,11,4,1,29,0,83,0.156,0,0
CUST11036,12,4,7,22,0,83,0.204,0,0
CUST11036,13,6,1,27,0,66,0.214,0,0
CUST11036,14,4,1,34,0,77,0.105,0,0
CUST11036,15,6,0,28,0,129,0.167,0,0
CUST11036,16,5,0,25,0,131,0.071,0,0
CUST11036,17,7,4,34,1,113,0.197,0,0
CUST11036,18,8,3,17,0,120,0.139,0,0
CUST11036,19,7,2,20,0,65,0.154,0,0
CUST11036,20,4,3,20,0,115,0.16,0,0
CUST11036,21,9,3,14,0,142,0.087,0,0
CUST11036,22,6,0,19,0,56,0.129,0,0
CUST11036,23,5,0,29,1,73,0.228,0,0
CUST11036,24,4,5,13,0,65,0.23,0,0
CUST11036,25,5,3,17,0,108,0.211,0,0
CUST11036,26,6,1,20,0,99,0.194,0,0
CUST11036,27,4,0,19,0,92,0.115,0,0
CUST11036,28,7,3,24,0,131,0.208,0,0
CUST11036,29,8,3,19,0,119,0.11,0,0
CUST11036,30,5,0,25,0,46,0.084,0,0
CUST11036,31,4,0,14,0,65,0.203,0,0
CUST11036,32,7,6,28,0,127,0.126,0,0
CUST11036,33,4,4,26,0,71,0.141,0,0
CUST11036,34,6,0,13,1,92,0.197,0,0
CUST11036,35,5,1,20,0,53,0.121,0,0
CUST11036,36,3,2,15,1,101,0.224,0,0
CUST11036,37,5,1,31,0,109,0.181,0,0
CUST11036,38,6,1,34,0,86,0.118,0,0
CUST11036,39,7,2,25,0,105,0.116,0,0
CUST11036,40,5,6,26,0,140,0.095,0,0
CUST11036,41,5,0,37,0,72,0.167,0,0
CUST11036,42,5,4,22,0,52,0.107,0,0
CUST11036,43,3,1,22,0,99,0.185,0,0
CUST11036,44,5,3,9,0,133,0.155,0,0
CUST11036,45,4,1,23,0,120,0.142,0,0
CUST11037,1,4,7,25,0,68,0.196,0,0
CUST11037,2,7,5,35,0,92,0.134,0,0
CUST11037,3,8,8,38,0,97,0.164,0,0
CUST11037,4,5,2,17,1,116,0.173,0,0
CUST11037,5,5,7,15,0,60,0.109,0,0
CUST11037,6,6,3,21,0,130,0.217,0,0
CUST11037,7,6,4,29,0,95,0.152,0,0
CUST11037,8,4,6,32,0,103,0.152,0,0
CUST11037,9,4,4,28,0,92,0.105,0,0
CUST11037,10,4,6,25,0,72,0.129,0,0
CUST11037,11,5,6,33,0,39,0.14,0,0
CUST11037,12,3,2,22,0,116,0.164,0,0
CUST11037,13,5,4,29,0,111,0.109,0,0
CUST11037,14,6,7,13,0,118,0.203,0,0
CUST11037,15,4,2,24,0,105,0.165,0,0
CUST11037,16,5,8,13,0,116,0.146,0,0
CUST11037,17,4,5,27,0,131,0.115,0,0
CUST11037,18,6,6,20,0,132,0.203,0,0
CUST11037,19,4,5,19,0,94,0.186,0,0
CUST11037,20,5,6,30,0,128,0.214,0,0
CUST11037,21,6,5,21,0,92,0.211,0,0
CUST11037,22,3,6,29,0,90,0.159,0,0
CUST11037,23,6,5,23,0,145,0.247,0,0
CUST11037,24,4,0,27,0,120,0.215,0,0
CUST11037,25,5,0,30,0,130,0.12,0,0
CUST11037,26,5,7,47,0,82,0.155,0,0
CUST11037,27,4,4,36,0,69,0.122,0,0
CUST11037,28,5,5,23,1,101,0.125,0,0
CUST11038,1,4,7,21,0,138,0.055,0,0
CUST11038,2,5,8,8,1,121,0.178,0,0
CUST11038,3,5,9,22,0,80,0.201,0,0
CUST11038,4,8,7,31,0,80,0.124,0,0
CUST11038,5,7,4,34,0,11,0.147,0,0
CUST11038,6,9,10,27,0,53,0.174,0,0
CUST11038,7,2,7,14,0,111,0.221,0,0
CUST11038,8,4,10,25,1,108,0.177,0,0
CUST11038,9,6,8,18,0,108,0.178,0,0
CUST11038,10,4,11,28,0,118,0.06,0,0
CUST11038,11,5,11,20,0,105,0.155,0,0
CUST11038,12,5,11,29,0,30,0.181,0,0
CUST11038,13,6,7,19,0,160,0.137,0,0
CUST11038,14,1,8,13,0,145,0.083,0,0
CUST11038,15,3,9,24,0,98,0.14,0,0
CUST11038,16,3,8,31,0,99,0.073,0,0
CUST11038,17,5,10,24,0,159,0.129,0,0
CUST11038,18,5,7,24,0,114,0.165,0,0
CUST11038,19,7,8,25,0,60,0.264,0,0
CUST11038,20,4,7,11,0,52,0.113,0,0
CUST11038,21,4,9,22,0,57,0.211,0,0
CUST11038,22,5,7,18,0,55,0.113,0,0
CUST11038,23,5,8,31,0,48,0.097,0,0
CUST11038,24,5,9,23,0,97,0.17,0,0
CUST11038,25,5,11,22,0,77,0.138,0,0
CUST11038,26,6,9,32,0,59,0.201,0,0
CUST11038,27,6,9,27,0,97,0.127,0,0
CUST11038,28,5,11,25,0,59,0.134,0,0
CUST11038,29,4,9,9,0,127,0.097,0,0
CUST11038,30,6,9,10,0,83,0.07,0,0
CUST11038,31,6,10,16,0,57,0.14,0,0
CUST11038,32,4,10,21,0,141,0.166,0,0
CUST11038,33,2,5,31,0,84,0.145,0,0
CUST11038,34,4,8,37,0,50,0.11,0,0
CUST11038,35,7,7,31,0,80,0.107,0,0
CUST11038,36,7,9,23,0,176,0.238,0,0
CUST11038,37,5,7,22,0,49,0.298,0,0
CUST11038,38,3,10,20,0,70,0.106,0,0
CUST11038,39,3,9,34,0,81,0.163,0,0
CUST11038,40,4,7,18,0,58,0.072,0,0
CUST11038,41,6,10,32,0,61,0.211,0,0
CUST11038,42,8,11,20,0,120,0.271,0,0
CUST11038,43,2,8,19,0,133,0.278,0,0
CUST11038,44,5,11,19,1,120,0.251,0,0
CUST11038,45,3,6,26,0,121,0.227,0,0
CUST11038,46,5,8,35,1,95,0.167,0,0
CUST11038,47,3,11,27,0,113,0.13,0,0
CUST11039,1,6,0,24,0,80,0.05,0,0
CUST11039,2,6,3,21,0,61,0.104,0,0
CUST11039,3,6,3,40,0,125,0.166,0,0
CUST11039,4,5,1,36,0,101,0.214,0,0
CUST11039,5,5,0,37,0,122,0.206,0,0
CUST11039,6,4,3,37,0,130,0.145,0,0
CUST11039,7,6,2,11,0,110,0.112,0,0
CUST11039,8,6,0,20,0,71,0.118,0,0
CUST11039,9,4,2,31,0,79,0.17,0,0
CUST11039,10,6,3,23,0,196,0.153,0,0
CUST11039,11,5,1,15,0,80,0.088,0,0
CUST11039,12,7,1,35,1,108,0.121,0,0
CUST11039,13,3,3,10,0,66,0.182,0,0
CUST11039,14,7,1,14,0,141,0.117,0,0
CUST11039,15,5,4,19,0,113,0.135,0,0
CUST11039,16,5,4,14,0,96,0.164,0,0
CUST11039,17,5,4,21,0,58,0.242,0,0
CUST11039,18,7,2,30,0,95,0.118,0,0
CUST11039,19,8,1,6,0,90,0.139,0,0
CUST11039,20,4,0,39,0,81,0.157,0,0
CUST11039,21,5,0,25,0,111,0.205,0,0
CUST11040,1,6,0,18,0,98,0.144,0,0
CUST11040,2,4,1,16,0,105,0.201,0,0
CUST11040,3,5,3,40,0,117,0.191,0,0
CUST11040,4,6,3,29,0,132,0.182,0,0
CUST11040,5,5,0,30,0,107,0.15,0,0
CUST11040,6,1,2,21,1,67,0.106,0,0
CUST11040,7,5,2,23,0,96,0.18,0,0
CUST11040,8,6,1,20,0,138,0.097,0,0
CUST11040,9,5,5,28,0,77,0.258,0,0
CUST11040,10,7,2,29,0,64,0.249,0,0
CUST11040,11,2,0,21,0,117,0.159,0,0
CUST11040,12,5,2,30,0,73,0.05,0,0
CUST11040,13,4,5,23,0,45,0.163,0,0
CUST11040,14,6,0,26,0,87,0.145,0,0
CUST11040,15,7,3,21,0,62,0.173,0,0
CUST11040,16,4,6,26,0,55,0.143,0,0
CUST11040,17,4,4,28,0,150,0.081,0,0
CUST11040,18,3,1,28,0,148,0.05,0,0
CUST11040,19,4,4,26,0,90,0.255,0,0
CUST11040,20,6,4,33,0,132,0.131,0,0
CUST11040,21,4,0,27,0,126,0.113,0,0
CUST11040,22,5,1,22,0,67,0.185,0,0
CUST11040,23,6,6,35,0,91,0.21,0,0
CUST11040,24,5,2,27,0,113,0.134,0,0
CUST11040,25,5,3,17,0,86,0.172,0,0
CUST11040,26,8,2,32,0,83,0.214,0,0
CUST11040,27,3,3,23,0,131,0.217,0,0
CUST11040,28,6,1,22,0,81,0.131,0,0
CUST11040,29,7,2,24,0,80,0.05,0,0
CUST11040,30,6,5,21,0,75,0.13,0,0
CUST11040,31,3,2,36,0,69,0.134,0,0
CUST11040,32,7,0,25,1,158,0.17,0,0
CUST11040,33,3,0,16,0,112,0.117,0,0
CUST11040,34,5,2,24,0,169,0.171,0,0
CUST11040,35,3,0,24,1,84,0.199,0,0
CUST11040,36,4,1,31,1,120,0.185,0,0
CUST11040,37,3,1,18,0,118,0.183,0,0
CUST11040,38,7,2,31,0,148,0.117,0,0
CUST11040,39,5,0,30,1,133,0.162,0,0
CUST11040,40,4,1,31,0,112,0.112,0,0
CUST11040,41,6,1,26,0,91,0.112,0,0
CUST11040,42,2,2,39,0,94,0.057,0,0
CUST11040,43,5,5,29,0,73,0.18,0,0
CUST11040,44,5,3,24,0,98,0.142,0,0
CUST11040,45,3,1,33,0,93,0.084,0,0
CUST11040,46,6,1,36,0,39,0.178,0,0
CUST11040,47,6,3,22,0,115,0.155,0,0
CUST11040,48,4,0,21,0,135,0.175,0,0
CUST11041,1,4,1,18,0,122,0.139,0,0
CUST11041,2,7,1,25,0,136,0.13,0,0
CUST11041,3,5,2,40,0,77,0.165,0,0
CUST11041,4,5,5,34,0,97,0.259,0,0
CUST11041,5,4,0,13,0,82,0.099,0,0
CUST11041,6,4,2,32,0,116,0.201,0,0
CUST11041,7,5,2,31,0,98,0.094,0,0
CUST11041,8,5,0,28,0,128,0.133,0,0
CUST11041,9,5,1,8,0,118,0.205,0,0
CUST11041,10,7,0,25,0,71,0.088,0,0
CUST11041,11,5,0,34,0,105,0.221,0,0
CUST11041,12,6,1,24,1,68,0.222,0,0
CUST11041,13,5,0,31,0,44,0.055,0,0
CUST11041,14,7,0,37,0,88,0.166,0,0
CUST11041,15,6,0,24,0,93,0.188,0,0
CUST11041,16,5,6,19,1,93,0.141,0,0
CUST11041,17,7,1,25,0,110,0.177,0,0
CUST11041,18,8,2,20,0,79,0.178,0,0
CUST11041,19,6,2,16,0,132,0.197,0,0
CUST11041,20,4,1,31,0,100,0.095,0,0
CUST11041,21,8,1,18,0,73,0.299,0,0
CUST11041,22,6,0,36,0,75,0.159,0,0
CUST11041,23,5,1,32,0,86,0.205,0,0
CUST11041,24,5,0,26,0,133,0.134,0,0
CUST11041,25,2,2,27,0,80,0.106,0,0
CUST11041,26,4,4,23,0,59,0.079,0,0
CUST11041,27,4,0,18,0,93,0.179,0,0
CUST11041,28,6,0,8,0,130,0.15,0,0
CUST11041,29,5,2,26,0,70,0.108,0,0
CUST11041,30,7,1,25,0,122,0.127,0,0
CUST11041,31,6,0,18,0,151,0.226,0,0
CUST11041,32,1,0,16,0,144,0.185,0,0
CUST11041,33,7,1,35,0,111,0.133,0,0
CUST11041,34,6,1,26,0,58,0.1,0,0
CUST11041,35,3,1,29,0,107,0.119,0,0
CUST11041,36,7,0,20,0,125,0.126,0,0
CUST11041,37,6,1,31,0,119,0.096,0,0
CUST11041,38,3,3,12,1,95,0.152,0,0
CUST11041,39,6,0,23,0,92,0.053,0,0
CUST11041,40,5,1,25,0,89,0.202,0,0
CUST11041,41,6,0,22,0,137,0.111,0,0
CUST11041,42,6,0,22,0,83,0.15,0,0
CUST11041,43,6,0,12,0,99,0.171,0,0
CUST11041,44,5,2,21,1,87,0.398,1,0
CUST11041,45,5,0,17,1,67,0.448,0,0
CUST11041,46,4,0,29,0,68,0.478,0,1
CUST11042,1,4,18,28,0,95,0.078,0,0
CUST11042,2,8,13,11,0,111,0.126,0,0
CUST11042,3,5,16,21,0,150,0.167,0,0
CUST11042,4,5,14,20,0,99,0.112,0,0
CUST11042,5,7,14,15,0,157,0.173,0,0
CUST11042,6,5,15,19,0,99,0.156,0,0
CUST11042,7,2,18,24,0,162,0.185,0,0
CUST11042,8,4,15,33,0,117,0.13,0,0
CUST11042,9,3,12,26,0,122,0.21,0,0
CUST11042,10,8,16,30,0,130,0.131,0,0
CUST11042,11,3,14,16,0,89,0.163,0,0
CUST11042,12,7,20,23,0,79,0.131,0,0
CUST11042,13,2,16,26,0,24,0.109,0,0
CUST11042,14,7,13,29,0,38,0.076,0,0
CUST11043,1,6,10,31,0,52,0.171,0,0
CUST11043,2,5,11,25,0,80,0.167,0,0
CUST11043,3,3,10,20,0,96,0.149,0,0
CUST11043,4,6,7,36,0,129,0.131,0,0
CUST11043,5,4,6,18,0,63,0.182,0,0
CUST11043,6,5,10,21,0,34,0.167,0,0
CUST11043,7,5,10,19,1,73,0.129,0,0
CUST11043,8,6,11,23,1,116,0.132,0,0
CUST11043,9,6,10,23,0,81,0.169,0,0
CUST11043,10,5,9,27,0,53,0.161,0,0
CUST11043,11,5,9,17,0,74,0.175,0,0
CUST11043,12,5,7,24,0,140,0.234,0,0
CUST11043,13,4,6,25,0,100,0.05,0,0
CUST11043,14,3,12,28,0,105,0.164,0,0
CUST11043,15,5,8,35,0,73,0.174,0,0
CUST11043,16,7,9,24,0,104,0.177,0,0
CUST11043,17,5,11,27,0,26,0.142,0,0
CUST11043,18,6,9,27,0,108,0.147,0,0
CUST11043,19,5,11,31,0,51,0.067,0,0
CUST11043,20,7,9,16,0,77,0.183,0,0
CUST11043,21,4,10,28,0,103,0.057,0,0
CUST11043,22,6,11,33,0,97,0.114,0,0
CUST11043,23,4,6,32,0,99,0.16,0,0
CUST11043,24,7,11,19,0,166,0.103,0,0
CUST11043,25,7,11,20,0,125,0.089,0,0
CUST11043,26,8,11,31,0,153,0.19,0,0
CUST11043,27,6,10,36,1,160,0.1,0,0
CUST11043,28,5,5,31,0,137,0.095,0,0
CUST11043,29,3,6,28,0,160,0.12,0,0
CUST11043,30,5,8,28,0,141,0.14,0,0
CUST11044,1,2,12,29,0,34,0.122,0,0
CUST11044,2,3,16,24,1,110,0.149,0,0
CUST11044,3,7,16,28,1,125,0.075,0,0
CUST11044,4,5,13,18,0,104,0.215,0,0
CUST11044,5,4,18,31,0,71,0.113,0,0
CUST11044,6,6,16,29,0,72,0.113,0,0
CUST11044,7,2,14,32,0,99,0.142,0,0
CUST11044,8,4,13,14,0,119,0.11,0,0
CUST11044,9,4,15,25,1,104,0.131,0,0
CUST11044,10,6,16,18,0,50,0.187,0,0
CUST11044,11,5,11,37,0,70,0.11,0,0
CUST11044,12,4,15,24,0,61,0.094,0,0
CUST11044,13,2,17,4,0,98,0.16,0,0
