customer_id,plan,industry,monthly_revenue,signup_date,tenure_weeks,support_tickets_total,nps_score,feature_adoption_rate,churned,churn_week,warning_week
CUST10709,pro,healthtech,7999,2023-02-08,25,4,2,0.79,False,,
CUST10710,starter,saas,999,2023-01-17,23,2,4,0.29,False,,
CUST10711,starter,saas,999,2023-06-14,36,2,4,0.28,False,,
CUST10712,starter,healthtech,999,2023-04-12,8,9,9,0.2,True,8.0,6.0
CUST10713,starter,healthtech,999,2023-03-13,22,2,5,0.52,False,,
CUST10714,growth,healthtech,2999,2023-03-30,40,4,3,0.32,False,,
CUST10715,starter,fintech,999,2023-02-09,36,2,3,0.72,True,36.0,33.0
CUST10716,starter,logistics,999,2023-03-31,14,5,8,0.53,True,14.0,11.0
CUST10717,enterprise,healthtech,19999,2023-04-08,32,8,3,0.82,False,,
CUST10718,enterprise,ecommerce,19999,2023-02-25,46,0,6,0.6,False,,
CUST10719,starter,fintech,999,2023-01-20,42,10,6,0.85,False,,
CUST10720,starter,saas,999,2023-06-12,24,0,1,0.68,False,,
CUST10721,starter,logistics,999,2023-03-09,39,8,7,0.43,True,39.0,36.0
CUST10722,enterprise,ecommerce,19999,2023-06-11,52,4,7,0.56,False,,
CUST10723,starter,logistics,999,2023-01-12,51,7,5,0.65,True,51.0,49.0
CUST10724,pro,edtech,7999,2023-01-23,18,6,4,0.66,True,18.0,15.0
CUST10725,starter,logistics,999,2023-01-20,41,0,2,0.37,False,,
CUST10726,starter,edtech,999,2023-03-20,44,3,7,0.57,True,44.0,40.0
CUST10727,enterprise,fintech,19999,2023-01-09,37,4,7,0.81,False,,
CUST10728,starter,fintech,999,2023-05-29,17,8,9,0.42,True,17.0,13.0
CUST10729,pro,ecommerce,7999,2023-06-25,19,7,8,0.29,False,,
CUST10730,starter,fintech,999,2023-02-21,9,8,8,0.92,False,,
CUST10731,pro,edtech,7999,2023-03-28,37,5,8,0.48,False,,
CUST10732,enterprise,saas,19999,2023-05-07,26,2,8,0.47,False,,
CUST10733,starter,logistics,999,2023-03-27,39,4,3,0.82,False,,
CUST10734,growth,edtech,2999,2023-03-27,23,5,4,0.22,False,,
CUST10735,enterprise,saas,19999,2023-03-05,17,3,9,0.81,False,,
CUST10736,pro,fintech,7999,2023-01-04,19,8,7,0.55,False,,
CUST10737,growth,edtech,2999,2023-04-06,21,4,10,0.51,False,,
CUST10738,enterprise,healthtech,19999,2023-02-24,10,1,4,0.98,True,10.0,8.0
CUST10739,pro,healthtech,7999,2023-05-23,33,9,3,0.75,False,,
CUST10740,growth,healthtech,2999,2023-04-23,6,3,3,0.75,False,,
CUST10741,growth,saas,2999,2023-05-23,11,4,4,0.62,True,11.0,9.0
CUST10742,growth,ecommerce,2999,2023-03-18,6,8,2,0.51,False,,
CUST10743,starter,logistics,999,2023-06-07,46,2,5,0.75,False,,
CUST10744,starter,saas,999,2023-05-14,46,9,8,0.18,True,46.0,42.0
CUST10745,pro,logistics,7999,2023-01-30,52,7,7,0.59,False,,
CUST10746,growth,fintech,2999,2023-06-28,50,7,5,0.51,True,50.0,48.0
CUST10747,growth,logistics,2999,2023-02-09,36,2,1,0.81,False,,
CUST10748,growth,healthtech,2999,2023-01-07,22,1,9,0.69,True,22.0,18.0
CUST10749,starter,saas,999,2023-02-06,20,0,8,0.84,False,,
CUST10750,growth,fintech,2999,2023-01-03,40,6,10,0.9,True,40.0,37.0
CUST10751,starter,saas,999,2023-05-11,4,6,4,0.1,False,,
CUST10752,enterprise,logistics,19999,2023-04-27,25,3,4,0.94,False,,
CUST10753,starter,ecommerce,999,2023-01-02,39,9,5,0.12,True,39.0,35.0
CUST10754,pro,fintech,7999,2023-02-05,44,0,8,0.38,False,,
CUST10755,pro,ecommerce,7999,2023-03-31,14,0,5,0.77,False,,
CUST10756,starter,healthtech,999,2023-02-23,26,4,3,0.27,False,,
CUST10757,growth,healthtech,2999,2023-05-02,48,5,3,0.91,False,,
CUST10758,starter,logistics,999,2023-04-17,43,0,8,0.98,False,,
CUST10759,starter,edtech,999,2023-06-17,41,2,10,0.68,False,,
CUST10760,growth,healthtech,2999,2023-01-13,25,1,10,0.33,False,,
CUST10761,growth,healthtech,2999,2023-05-12,8,1,10,0.8,False,,
CUST10762,growth,saas,2999,2023-02-06,34,10,7,0.78,False,,
CUST10763,growth,logistics,2999,2023-03-09,27,3,7,0.48,True,27.0,23.0
CUST10764,growth,logistics,2999,2023-05-19,18,2,5,0.53,True,18.0,16.0
CUST10765,starter,fintech,999,2023-04-04,18,5,3,0.35,True,18.0,14.0
CUST10766,growth,healthtech,2999,2023-02-04,14,8,6,0.97,False,,
CUST10767,starter,fintech,999,2023-03-05,44,10,6,0.17,False,,
CUST10768,growth,fintech,2999,2023-05-13,39,6,1,0.92,True,39.0,36.0
CUST10769,starter,ecommerce,999,2023-04-24,37,1,9,0.99,False,,
CUST10770,enterprise,saas,19999,2023-03-24,20,1,3,0.3,False,,
CUST10771,pro,healthtech,7999,2023-06-08,32,9,2,0.88,True,32.0,30.0
CUST10772,starter,logistics,999,2023-01-17,44,3,6,0.48,False,,
CUST10773,starter,logistics,999,2023-02-21,30,9,8,0.59,True,30.0,26.0
CUST10774,growth,healthtech,2999,2023-02-05,23,10,8,0.91,False,,
CUST10775,pro,ecommerce,7999,2023-02-25,34,7,4,0.59,False,,
CUST10776,enterprise,saas,19999,2023-02-04,4,8,5,0.96,False,,
CUST10777,growth,edtech,2999,2023-04-18,28,1,6,0.5,False,,
CUST10778,starter,edtech,999,2023-06-01,7,2,6,0.67,True,7.0,5.0
CUST10779,growth,fintech,2999,2023-04-16,48,2,1,0.63,False,,
CUST10780,pro,saas,7999,2023-01-10,19,7,3,0.74,False,,
CUST10781,starter,logistics,999,2023-05-22,30,2,2,0.18,True,30.0,27.0
CUST10782,starter,edtech,999,2023-01-01,10,3,6,0.64,True,10.0,7.0
CUST10783,enterprise,healthtech,19999,2023-02-07,46,8,3,0.92,False,,
CUST10784,pro,fintech,7999,2023-03-19,6,6,7,0.46,True,6.0,2.0
CUST10785,starter,ecommerce,999,2023-06-23,38,6,7,0.81,True,38.0,34.0
CUST10786,starter,edtech,999,2023-01-03,35,7,8,0.99,False,,
CUST10787,growth,ecommerce,2999,2023-05-13,37,10,2,0.55,False,,
CUST10788,pro,saas,7999,2023-04-28,25,10,3,0.35,False,,
CUST10789,growth,edtech,2999,2023-04-06,34,1,6,0.94,False,,
CUST10790,starter,healthtech,999,2023-05-21,52,3,10,1.0,False,,
CUST10791,starter,ecommerce,999,2023-01-17,16,0,7,0.5,False,,
CUST10792,growth,logistics,2999,2023-03-08,22,3,5,0.22,True,22.0,19.0
CUST10793,enterprise,fintech,19999,2023-05-19,24,2,4,0.78,False,,
CUST10794,starter,edtech,999,2023-02-01,26,2,7,0.56,False,,
CUST10795,starter,fintech,999,2023-02-06,31,1,9,0.91,True,31.0,27.0
CUST10796,starter,logistics,999,2023-06-08,43,9,4,0.9,True,43.0,39.0
CUST10797,starter,logistics,999,2023-03-08,47,4,8,0.86,True,47.0,45.0
CUST10798,starter,saas,999,2023-04-07,30,3,9,0.91,True,30.0,27.0
CUST10799,pro,logistics,7999,2023-01-08,27,8,6,0.26,False,,
CUST10800,starter,fintech,999,2023-02-02,39,1,7,0.27,True,39.0,35.0
CUST10801,starter,saas,999,2023-01-12,19,5,8,0.79,False,,
CUST10802,starter,logistics,999,2023-06-11,8,2,10,0.9,False,,
CUST10803,growth,edtech,2999,2023-05-06,20,3,6,0.71,False,,
CUST10804,pro,edtech,7999,2023-01-05,8,1,6,0.21,False,,
CUST10805,starter,healthtech,999,2023-03-18,34,9,1,0.81,False,,
CUST10806,starter,edtech,999,2023-06-02,37,2,4,0.2,False,,
CUST10807,starter,saas,999,2023-01-11,17,9,6,0.45,True,17.0,15.0
CUST10808,growth,fintech,2999,2023-04-09,26,3,3,0.42,True,26.0,24.0
CUST10809,pro,logistics,7999,2023-01-18,15,0,5,0.24,False,,
CUST10810,starter,logistics,999,2023-03-22,23,0,7,0.23,False,,
CUST10811,starter,edtech,999,2023-02-20,43,1,1,0.25,False,,
CUST10812,growth,logistics,2999,2023-03-15,37,5,7,0.32,False,,
CUST10813,enterprise,logistics,19999,2023-04-18,20,9,10,0.35,False,,
CUST10814,starter,ecommerce,999,2023-01-05,22,2,3,0.91,False,,
CUST10815,pro,ecommerce,7999,2023-03-26,15,1,3,0.62,False,,
CUST10816,starter,fintech,999,2023-03-20,6,4,9,0.13,False,,
CUST10817,enterprise,saas,19999,2023-03-25,39,5,9,0.64,False,,
CUST10818,growth,fintech,2999,2023-02-08,33,2,7,0.59,False,,
CUST10819,enterprise,logistics,19999,2023-05-11,15,8,4,0.71,False,,
CUST10820,starter,logistics,999,2023-05-20,19,6,8,0.76,False,,
CUST10821,starter,logistics,999,2023-04-13,21,1,6,0.2,False,,
CUST10822,pro,healthtech,7999,2023-03-19,25,8,9,0.33,False,,
CUST10823,pro,logistics,7999,2023-05-27,25,9,10,0.97,False,,
CUST10824,starter,edtech,999,2023-01-07,49,7,9,0.15,False,,
CUST10825,starter,healthtech,999,2023-02-13,16,7,8,0.3,False,,
CUST10826,enterprise,fintech,19999,2023-01-31,12,9,9,0.88,False,,
CUST10827,growth,ecommerce,2999,2023-01-08,12,9,4,0.78,False,,
CUST10828,pro,healthtech,7999,2023-04-18,51,2,2,0.62,True,51.0,49.0
CUST10829,starter,ecommerce,999,2023-02-19,31,10,5,0.57,False,,
CUST10830,enterprise,ecommerce,19999,2023-01-06,18,3,5,0.92,False,,
CUST10831,pro,healthtech,7999,2023-06-16,31,8,4,0.6,False,,
CUST10832,growth,edtech,2999,2023-02-03,19,1,6,0.18,False,,
CUST10833,pro,ecommerce,7999,2023-01-26,43,1,2,0.46,False,,
CUST10834,starter,saas,999,2023-05-28,32,4,6,0.19,True,32.0,30.0
CUST10835,pro,ecommerce,7999,2023-01-17,17,0,9,0.49,False,,
CUST10836,starter,logistics,999,2023-06-26,21,0,1,0.78,True,21.0,18.0
CUST10837,starter,saas,999,2023-01-03,5,2,2,0.93,True,5.0,2.0
CUST10838,growth,edtech,2999,2023-04-03,42,1,8,0.56,True,42.0,40.0
CUST10839,growth,logistics,2999,2023-05-08,43,9,2,0.43,True,43.0,39.0
CUST10840,growth,edtech,2999,2023-04-03,39,3,3,0.97,False,,
CUST10841,growth,healthtech,2999,2023-01-18,47,1,7,0.85,True,47.0,45.0
CUST10842,starter,logistics,999,2023-01-01,11,6,6,0.45,False,,
CUST10843,starter,ecommerce,999,2023-02-01,43,9,2,0.65,True,43.0,39.0
CUST10844,pro,edtech,7999,2023-02-22,51,2,10,0.65,False,,
CUST10845,enterprise,ecommerce,19999,2023-03-02,22,4,3,0.26,False,,
CUST10846,enterprise,fintech,19999,2023-01-26,9,3,10,0.99,False,,
CUST10847,enterprise,ecommerce,19999,2023-01-08,25,10,8,0.56,False,,
CUST10848,enterprise,healthtech,19999,2023-03-05,36,3,3,0.36,False,,
CUST10849,starter,saas,999,2023-02-22,12,7,6,0.56,True,12.0,9.0
CUST10850,growth,ecommerce,2999,2023-05-23,28,0,9,0.27,False,,
CUST10851,pro,fintech,7999,2023-03-24,5,9,7,0.2,True,5.0,2.0
CUST10852,growth,ecommerce,2999,2023-04-22,52,6,9,0.79,False,,
CUST10853,pro,healthtech,7999,2023-05-17,24,1,2,1.0,False,,
CUST10854,growth,fintech,2999,2023-05-14,10,10,8,0.41,False,,
CUST10855,starter,ecommerce,999,2023-03-15,11,5,7,0.45,False,,
CUST10856,growth,saas,2999,2023-04-20,14,0,1,0.16,False,,
CUST10857,growth,healthtech,2999,2023-06-09,31,4,1,0.15,False,,
CUST10858,pro,logistics,7999,2023-01-02,45,2,6,0.43,False,,
CUST10859,growth,fintech,2999,2023-04-09,23,2,5,0.93,False,,
CUST10860,pro,healthtech,7999,2023-05-08,47,10,2,0.39,False,,
CUST10861,growth,fintech,2999,2023-05-17,44,10,10,0.92,False,,
CUST10862,starter,fintech,999,2023-04-14,47,7,7,0.51,False,,
CUST10863,growth,fintech,2999,2023-01-06,50,8,10,0.46,True,50.0,48.0
CUST10864,pro,saas,7999,2023-05-23,7,10,2,0.26,True,7.0,5.0
CUST10865,pro,logistics,7999,2023-01-28,51,7,3,0.46,False,,
CUST10866,growth,fintech,2999,2023-03-01,33,5,10,0.75,False,,
CUST10867,enterprise,logistics,19999,2023-02-15,43,2,5,0.34,False,,
CUST10868,starter,ecommerce,999,2023-02-26,15,3,8,0.3,False,,
CUST10869,growth,fintech,2999,2023-04-06,45,3,9,0.39,False,,
CUST10870,starter,saas,999,2023-02-28,37,1,7,0.48,False,,
CUST10871,enterprise,edtech,19999,2023-05-30,27,5,4,0.98,False,,
CUST10872,growth,saas,2999,2023-05-28,42,9,7,0.59,False,,
CUST10873,starter,saas,999,2023-03-12,31,8,4,0.34,True,31.0,28.0
CUST10874,pro,saas,7999,2023-01-13,18,5,1,0.34,True,18.0,14.0
CUST10875,growth,saas,2999,2023-06-25,44,8,3,0.99,False,,
CUST10876,pro,logistics,7999,2023-02-11,16,1,8,0.47,False,,
CUST10877,enterprise,ecommerce,19999,2023-06-06,32,0,4,0.17,False,,
CUST10878,growth,saas,2999,2023-01-21,22,0,3,0.11,True,22.0,18.0
CUST10879,growth,fintech,2999,2023-06-30,42,4,6,0.56,False,,
CUST10880,starter,healthtech,999,2023-02-13,49,7,1,0.21,True,49.0,45.0
CUST10881,starter,fintech,999,2023-04-29,11,5,8,0.14,True,11.0,8.0
CUST10882,starter,healthtech,999,2023-03-27,19,10,9,0.58,True,19.0,16.0
CUST10883,starter,saas,999,2023-03-23,33,8,7,0.67,True,33.0,30.0
CUST10884,starter,healthtech,999,2023-04-02,26,10,3,0.33,False,,
CUST10885,starter,fintech,999,2023-06-11,21,5,9,0.93,False,,
CUST10886,pro,saas,7999,2023-06-14,41,3,9,0.1,False,,
CUST10887,growth,edtech,2999,2023-06-08,45,0,8,0.93,False,,
CUST10888,starter,fintech,999,2023-02-20,30,10,3,0.76,True,30.0,27.0
CUST10889,growth,healthtech,2999,2023-01-23,19,3,4,0.73,False,,
CUST10890,starter,edtech,999,2023-05-11,12,4,9,0.68,False,,
CUST10891,starter,healthtech,999,2023-06-15,30,6,4,0.2,True,30.0,28.0
CUST10892,pro,edtech,7999,2023-03-22,29,7,2,0.16,False,,
CUST10893,pro,fintech,7999,2023-06-12,51,9,6,0.27,True,51.0,47.0
CUST10894,pro,logistics,7999,2023-06-06,5,9,6,0.13,True,5.0,1.0
CUST10895,starter,saas,999,2023-01-23,35,4,2,0.9,True,35.0,31.0
CUST10896,starter,saas,999,2023-06-02,37,0,9,0.73,False,,
CUST10897,starter,fintech,999,2023-01-26,51,2,5,0.21,True,51.0,49.0
CUST10898,starter,logistics,999,2023-02-04,31,10,2,0.63,True,31.0,28.0
CUST10899,starter,ecommerce,999,2023-01-18,46,5,7,0.44,False,,
CUST10900,growth,logistics,2999,2023-01-31,52,5,3,0.53,False,,
CUST10901,starter,fintech,999,2023-05-19,17,2,5,0.93,True,17.0,13.0
CUST10902,pro,edtech,7999,2023-01-26,15,7,5,0.37,False,,
CUST10903,starter,logistics,999,2023-06-29,27,1,3,0.94,True,27.0,24.0
CUST10904,pro,saas,7999,2023-02-22,28,10,7,0.54,False,,
CUST10905,pro,saas,7999,2023-05-11,26,4,2,0.57,True,26.0,24.0
CUST10906,growth,logistics,2999,2023-06-09,42,3,9,0.62,False,,
CUST10907,starter,healthtech,999,2023-05-02,29,8,1,0.61,True,29.0,25.0
CUST10908,starter,healthtech,999,2023-02-18,52,7,10,0.97,False,,
CUST10909,pro,saas,7999,2023-02-18,38,2,6,0.69,False,,
CUST10910,enterprise,fintech,19999,2023-03-10,21,6,10,0.5,False,,
CUST10911,pro,saas,7999,2023-04-26,34,5,4,0.96,True,34.0,30.0
CUST10912,growth,ecommerce,2999,2023-04-04,14,7,9,0.36,False,,
CUST10913,starter,ecommerce,999,2023-01-22,36,5,9,0.72,True,36.0,33.0
CUST10914,starter,saas,999,2023-03-24,18,4,9,0.9,True,18.0,15.0
CUST10915,starter,saas,999,2023-05-05,38,1,10,0.41,True,38.0,34.0
CUST10916,starter,fintech,999,2023-03-01,6,4,6,0.84,True,6.0,2.0
CUST10917,starter,healthtech,999,2023-05-28,45,10,7,0.26,False,,
CUST10918,pro,ecommerce,7999,2023-04-02,16,9,8,0.67,False,,
CUST10919,starter,logistics,999,2023-05-09,38,5,5,0.77,True,38.0,35.0
CUST10920,starter,ecommerce,999,2023-06-08,14,10,6,0.17,False,,
CUST10921,starter,ecommerce,999,2023-05-18,10,2,7,0.1,False,,
CUST10922,starter,saas,999,2023-02-06,4,10,9,0.78,False,,
CUST10923,starter,logistics,999,2023-06-10,27,4,3,0.24,True,27.0,23.0
CUST10924,pro,fintech,7999,2023-04-03,19,0,2,0.63,False,,
CUST10925,growth,healthtech,2999,2023-06-20,46,4,5,0.41,False,,
CUST10926,starter,ecommerce,999,2023-05-01,23,7,3,0.69,False,,
CUST10927,pro,ecommerce,7999,2023-05-28,51,1,9,0.29,False,,
CUST10928,starter,saas,999,2023-01-27,5,9,1,0.37,False,,
CUST10929,growth,healthtech,2999,2023-03-26,26,7,1,0.19,True,26.0,24.0
CUST10930,starter,fintech,999,2023-01-14,30,0,5,0.86,False,,
CUST10931,pro,fintech,7999,2023-02-18,29,6,8,0.53,False,,
CUST10932,starter,fintech,999,2023-03-20,40,5,1,0.91,False,,
CUST10933,growth,healthtech,2999,2023-03-27,27,7,9,0.23,False,,
CUST10934,growth,fintech,2999,2023-05-09,30,4,3,0.63,False,,
CUST10935,pro,fintech,7999,2023-02-23,25,9,5,0.21,True,25.0,21.0
CUST10936,growth,fintech,2999,2023-02-26,40,8,3,0.92,False,,
CUST10937,starter,healthtech,999,2023-06-17,9,4,3,0.92,True,9.0,6.0
CUST10938,starter,ecommerce,999,2023-06-22,40,6,3,0.58,False,,
CUST10939,growth,healthtech,2999,2023-06-09,10,4,3,0.95,False,,
CUST10940,pro,logistics,7999,2023-01-29,18,7,4,0.71,True,18.0,16.0
CUST10941,growth,edtech,2999,2023-02-27,38,9,4,0.15,False,,
CUST10942,enterprise,fintech,19999,2023-01-24,52,1,2,0.37,True,52.0,48.0
CUST10943,growth,ecommerce,2999,2023-06-14,28,5,9,0.14,True,28.0,25.0
CUST10944,starter,saas,999,2023-04-28,23,3,5,0.36,False,,
CUST10945,growth,fintech,2999,2023-04-23,21,0,8,0.95,False,,
CUST10946,starter,ecommerce,999,2023-02-03,31,0,1,0.95,True,31.0,27.0
CUST10947,growth,healthtech,2999,2023-04-05,44,2,3,0.96,True,44.0,40.0
CUST10948,starter,logistics,999,2023-02-12,51,9,8,0.36,False,,
CUST10949,growth,logistics,2999,2023-03-28,26,7,9,0.3,False,,
CUST10950,growth,ecommerce,2999,2023-02-20,4,10,1,0.48,False,,
CUST10951,enterprise,ecommerce,19999,2023-05-06,38,7,1,0.59,False,,
CUST10952,starter,logistics,999,2023-06-17,16,5,1,0.43,True,16.0,14.0
CUST10953,starter,healthtech,999,2023-06-20,45,7,1,0.74,False,,
CUST10954,enterprise,edtech,19999,2023-04-18,10,3,9,0.45,False,,
CUST10955,growth,edtech,2999,2023-05-05,37,1,1,0.52,True,37.0,35.0
CUST10956,pro,edtech,7999,2023-06-06,19,7,6,0.75,False,,
CUST10957,growth,ecommerce,2999,2023-02-24,50,6,5,0.79,False,,
CUST10958,pro,logistics,7999,2023-05-14,42,10,3,0.42,False,,
CUST10959,pro,logistics,7999,2023-03-26,28,7,6,0.69,False,,
CUST10960,pro,logistics,7999,2023-05-06,36,2,10,0.7,False,,
CUST10961,starter,ecommerce,999,2023-02-07,42,5,7,0.51,False,,
CUST10962,growth,logistics,2999,2023-05-17,14,5,4,0.25,True,14.0,11.0
CUST10963,growth,healthtech,2999,2023-06-20,49,5,5,0.76,True,49.0,45.0
CUST10964,starter,logistics,999,2023-03-05,35,1,8,0.46,False,,
CUST10965,growth,ecommerce,2999,2023-02-13,23,1,6,0.96,False,,
CUST10966,starter,ecommerce,999,2023-05-12,9,8,4,0.84,False,,
CUST10967,starter,ecommerce,999,2023-02-12,39,2,2,0.82,False,,
CUST10968,enterprise,healthtech,19999,2023-05-17,21,9,2,0.32,True,21.0,19.0
CUST10969,enterprise,healthtech,19999,2023-05-06,25,2,10,0.72,False,,
CUST10970,pro,fintech,7999,2023-02-26,33,0,6,0.37,True,33.0,30.0
CUST10971,growth,ecommerce,2999,2023-05-08,7,1,6,0.91,False,,
CUST10972,starter,healthtech,999,2023-01-09,41,9,6,0.66,True,41.0,37.0
CUST10973,starter,fintech,999,2023-04-02,52,7,9,0.73,False,,
CUST10974,growth,edtech,2999,2023-05-28,18,5,3,0.3,False,,
CUST10975,starter,edtech,999,2023-05-29,33,7,4,0.26,False,,
CUST10976,pro,logistics,7999,2023-04-02,35,9,9,0.42,True,35.0,31.0
CUST10977,pro,fintech,7999,2023-04-04,5,10,6,0.8,False,,
CUST10978,starter,logistics,999,2023-01-27,5,8,3,0.62,False,,
CUST10979,starter,ecommerce,999,2023-03-15,4,5,1,0.28,False,,
CUST10980,growth,edtech,2999,2023-05-08,48,1,3,0.76,False,,
CUST10981,starter,healthtech,999,2023-04-23,12,2,5,0.16,True,12.0,10.0
CUST10982,pro,fintech,7999,2023-06-01,44,5,6,0.38,False,,
CUST10983,growth,logistics,2999,2023-03-18,8,1,2,0.41,False,,
CUST10984,enterprise,logistics,19999,2023-01-15,41,1,2,0.2,False,,
CUST10985,growth,saas,2999,2023-04-18,21,5,5,0.72,False,,
CUST10986,enterprise,ecommerce,19999,2023-06-29,46,6,6,0.59,False,,
CUST10987,starter,ecommerce,999,2023-06-04,40,10,7,0.8,True,40.0,38.0
CUST10988,growth,healthtech,2999,2023-04-13,26,10,8,0.52,False,,
CUST10989,growth,edtech,2999,2023-05-17,35,4,7,0.19,True,35.0,32.0
CUST10990,growth,ecommerce,2999,2023-01-26,36,10,1,0.21,False,,
CUST10991,starter,fintech,999,2023-01-23,23,8,4,0.26,False,,
CUST10992,pro,ecommerce,7999,2023-02-20,14,9,7,0.43,True,14.0,10.0
CUST10993,starter,fintech,999,2023-04-14,50,0,5,0.88,True,50.0,47.0
CUST10994,pro,healthtech,7999,2023-01-19,36,6,3,0.42,True,36.0,32.0
CUST10995,growth,healthtech,2999,2023-03-14,49,8,6,0.89,False,,
CUST10996,pro,healthtech,7999,2023-04-26,29,10,5,0.97,False,,
CUST10997,starter,ecommerce,999,2023-05-30,43,2,9,0.52,True,43.0,40.0
CUST10998,growth,ecommerce,2999,2023-06-07,20,3,1,0.29,False,,
CUST10999,growth,healthtech,2999,2023-06-17,26,4,6,0.72,False,,
CUST11000,enterprise,edtech,19999,2023-03-01,14,6,2,0.11,False,,
CUST11001,pro,healthtech,7999,2023-05-02,26,1,8,0.48,False,,
CUST11002,pro,edtech,7999,2023-02-26,17,8,2,0.6,False,,
CUST11003,pro,saas,7999,2023-05-21,43,9,5,0.95,False,,
CUST11004,starter,logistics,999,2023-03-28,50,10,9,0.87,False,,
CUST11005,growth,healthtech,2999,2023-04-30,45,7,10,0.58,True,45.0,42.0
CUST11006,starter,logistics,999,2023-01-01,45,10,4,0.6,True,45.0,42.0
CUST11007,enterprise,logistics,19999,2023-06-15,43,2,4,0.73,False,,
CUST11008,starter,ecommerce,999,2023-01-26,20,6,4,0.52,False,,
CUST11009,growth,logistics,2999,2023-04-16,19,1,5,0.74,False,,
CUST11010,growth,fintech,2999,2023-04-04,16,9,1,0.65,False,,
CUST11011,enterprise,edtech,19999,2023-03-07,25,10,10,0.71,True,25.0,22.0
CUST11012,pro,saas,7999,2023-04-10,10,2,7,0.27,True,10.0,6.0
CUST11013,starter,logistics,999,2023-06-02,48,4,9,0.38,False,,
CUST11014,pro,edtech,7999,2023-06-16,28,4,1,0.28,True,28.0,24.0
CUST11015,growth,ecommerce,2999,2023-04-14,20,5,2,0.18,False,,
CUST11016,growth,fintech,2999,2023-05-13,52,10,3,0.83,True,52.0,49.0
CUST11017,pro,edtech,7999,2023-01-12,41,4,4,0.45,False,,
CUST11018,pro,fintech,7999,2023-04-07,40,8,4,0.9,False,,
CUST11019,starter,logistics,999,2023-02-07,35,4,7,0.41,False,,
CUST11020,starter,saas,999,2023-04-24,45,8,9,0.36,True,45.0,41.0
CUST11021,starter,edtech,999,2023-02-12,52,1,9,0.4,False,,
CUST11022,starter,logistics,999,2023-05-26,43,8,9,0.86,False,,
CUST11023,starter,saas,999,2023-03-11,12,6,5,0.98,True,12.0,9.0
CUST11024,pro,logistics,7999,2023-01-19,15,2,9,0.47,False,,
CUST11025,growth,logistics,2999,2023-04-19,46,0,9,0.56,False,,
CUST11026,enterprise,logistics,19999,2023-06-25,47,6,2,0.41,False,,
CUST11027,starter,fintech,999,2023-04-11,52,8,8,0.19,True,52.0,48.0
CUST11028,starter,healthtech,999,2023-05-11,13,0,7,0.61,True,13.0,10.0
CUST11029,pro,logistics,7999,2023-05-25,15,7,9,0.7,False,,
CUST11030,pro,edtech,7999,2023-02-24,23,7,9,0.9,False,,
CUST11031,starter,saas,999,2023-03-04,19,7,6,0.38,False,,
CUST11032,growth,edtech,2999,2023-04-13,16,7,7,0.93,False,,
CUST11033,growth,fintech,2999,2023-05-18,11,3,4,0.77,False,,
CUST11034,pro,logistics,7999,2023-01-14,48,10,5,0.11,False,,
CUST11035,growth,ecommerce,2999,2023-02-28,18,7,4,0.26,True,18.0,16.0
CUST11036,starter,ecommerce,999,2023-01-11,45,8,10,0.72,False,,
CUST11037,growth,healthtech,2999,2023-06-12,28,3,7,0.31,False,,
CUST11038,pro,ecommerce,7999,2023-06-08,47,7,7,0.75,False,,
CUST11039,starter,logistics,999,2023-05-06,21,8,4,0.53,False,,
CUST11040,starter,healthtech,999,2023-06-15,48,9,9,0.76,False,,
CUST11041,starter,healthtech,999,2023-01-13,46,2,1,0.66,True,46.0,44.0
CUST11042,enterprise,fintech,19999,2023-05-18,14,7,3,0.16,False,,
CUST11043,pro,logistics,7999,2023-05-05,30,8,3,0.4,False,,
CUST11044,enterprise,healthtech,19999,2023-01-02,43,9,8,0.56,False,,
CUST11045,starter,logistics,999,2023-06-24,52,5,7,0.62,False,,
CUST11046,growth,healthtech,2999,2023-04-27,10,4,7,0.8,True,10.0,6.0
CUST11047,pro,ecommerce,7999,2023-05-24,15,0,8,0.22,False,,
CUST11048,starter,edtech,999,2023-05-09,35,1,1,0.62,False,,
CUST11049,pro,saas,7999,2023-05-22,52,5,5,0.37,True,52.0,48.0
CUST11050,growth,logistics,2999,2023-04-16,27,7,2,0.4,False,,
CUST11051,pro,logistics,7999,2023-04-13,49,7,2,0.98,True,49.0,45.0
CUST11052,pro,healthtech,7999,2023-01-14,42,1,9,0.25,True,42.0,40.0
CUST11053,starter,edtech,999,2023-02-13,10,8,3,0.18,True,10.0,6.0
CUST11054,starter,logistics,999,2023-02-11,22,6,9,0.19,True,22.0,20.0
CUST11055,starter,healthtech,999,2023-01-06,9,0,5,0.99,False,,
CUST11056,pro,edtech,7999,2023-01-28,22,0,3,0.8,False,,
CUST11057,starter,fintech,999,2023-04-30,10,5,3,0.36,True,10.0,7.0
CUST11058,growth,edtech,2999,2023-06-22,24,9,2,0.14,True,24.0,21.0
CUST11059,pro,healthtech,7999,2023-06-27,34,0,1,0.42,False,,
CUST11060,growth,saas,2999,2023-02-10,19,5,5,0.82,False,,
CUST11061,starter,edtech,999,2023-03-15,32,9,8,0.29,True,32.0,28.0
CUST11062,enterprise,saas,19999,2023-03-10,40,3,10,0.71,False,,
CUST11063,starter,edtech,999,2023-05-29,7,8,6,0.25,False,,
CUST11064,starter,saas,999,2023-02-23,23,10,7,0.43,True,23.0,21.0
