shap_current_logins,shap_current_feature_usage,shap_current_session_mins,shap_current_api_calls,shap_current_support_tickets,shap_login_trend_3w,shap_feature_trend_3w,shap_session_trend_3w,shap_api_trend_3w,shap_avg_logins_4w,shap_avg_session_4w,shap_avg_api_4w,shap_total_tickets_4w,shap_login_volatility,shap_session_volatility,shap_total_weeks,shap_plan_encoded,shap_industry_encoded,shap_monthly_revenue,shap_nps_score,shap_feature_adoption_rate,customer_id,churn_probability,risk_level
-0.018003166,-0.64522386,-0.22181061,-0.33193725,-0.04922952,-0.3387237,-0.022694942,-0.48861286,0.63965166,-1.6753649,-0.0880983,-1.4532315,-0.43921033,-0.1164947,-0.32989913,0.00758438,0.22570686,-0.05453959,0.07390122,-0.3155219,-0.16363487,CUST10910,0.002870001,Low
1.182042,-0.8490209,-0.012729622,-0.17057052,-0.05628267,0.39683223,0.53563726,0.46546018,0.33173135,2.2304296,-0.7264817,0.31859133,0.3102206,0.2733116,0.12956406,0.20024437,-0.04954812,-0.38366628,-0.0068666157,0.05809046,-0.6001454,CUST10911,0.97157526,High
0.11541731,-0.12785353,0.0049188077,-2.5365508,-0.049877964,-0.31265816,-0.021144785,-0.06435434,-2.4615886,1.7679275,-0.14410661,-1.0268306,-0.43806484,-0.35458964,0.07831478,-0.027075823,0.0650892,0.09481619,-0.0058885645,-0.39380345,0.13394317,CUST10912,0.0031753953,Low
0.86426175,1.3310716,-0.03906149,0.18743385,-0.06923797,0.3421196,0.05598277,0.2825522,-0.4861657,2.1374435,-0.8546138,1.1215231,-0.38343164,0.35697734,0.034401722,0.3259149,-0.026487608,0.22019057,0.0033357954,-0.7897345,0.11533348,CUST10913,0.9908483,High
-1.0720793,0.3816407,0.22042498,-0.01493116,-0.08812508,0.21396671,0.14520243,-0.095727004,-0.6216339,-0.60316575,0.50312394,1.6662146,-0.5260849,0.05369309,-0.14762437,-0.015530075,-0.037548628,-0.15043327,0.02676636,-0.5586545,-0.56332475,CUST10914,0.20932272,Low
1.0083565,1.3106686,-0.24495755,-0.4277495,-0.05045136,0.4497603,0.083635546,0.109944485,0.5046952,1.8959535,-1.135706,0.9282809,0.6871127,-0.064337894,0.06765264,0.33134612,0.00042357366,-0.34222442,0.0017256532,-0.78500867,0.107135765,CUST10915,0.9877642,High
0.1278898,1.4030175,-0.058662616,-0.051864494,-0.07022731,-0.119075656,-0.07237462,0.33208695,0.3040372,2.1482127,0.4000511,0.90354294,0.36772445,0.19588079,-0.045057684,0.16392344,0.023093758,-0.13801922,0.009716358,0.053094856,0.010274099,CUST10916,0.99710566,High
-0.26238462,0.9507081,-0.34013438,-0.5725999,-0.043313455,-0.01660402,-0.058787182,-0.06217145,-2.1845114,-1.6170629,-0.512218,-1.5548164,-0.600307,-0.3655295,0.07548602,0.048108753,-0.053562228,0.108080246,-0.016850231,-0.08640227,0.1820569,CUST10917,0.0008859201,Low
-0.830805,-0.7201945,-0.17624655,-0.6183457,0.42928338,-0.19389153,0.00088308565,0.3857666,-0.015903646,-0.47543183,-0.85347104,-2.3867211,0.87853235,0.030803245,0.25262898,0.02861449,-0.106434636,0.13201603,-0.04039196,-0.21974663,0.06361562,CUST10918,0.011199513,Low
-0.014572052,-0.8265245,-0.024789829,-0.45428133,-0.06751441,-1.1473504,-0.62827533,0.46271652,0.3485711,2.4319136,0.45248276,2.8606794,0.14329556,0.3247866,-0.22999465,-0.12839724,0.015950829,0.09477939,-0.006150542,0.120832264,0.15924385,CUST10919,0.97900426,High
-1.0195662,0.3231599,-0.18068452,-0.39382467,-0.061733678,-0.7215904,-0.095532395,0.26694307,-0.72124547,-0.8545485,-0.015283984,-1.9404824,-0.5263434,0.16943723,0.043999843,-0.10378716,0.037410818,0.045337684,-0.00045404024,-0.04393726,0.3294814,CUST10920,0.004036122,Low
0.017046757,0.39331195,-0.10346119,0.21776956,-0.03507912,0.3055198,0.07687547,-1.3311789,-0.3060022,-1.9760925,0.47311088,1.1069049,-0.41518041,-0.017525459,0.08112065,-0.07108459,-0.059005488,0.06259968,0.00021312106,0.032643296,-0.3549196,CUST10921,0.12481585,Low
-0.9406177,0.044175364,-0.29057395,-0.23715845,-0.043677177,-0.45510665,-0.15299733,0.20857023,0.00229485,-1.6860566,-0.019224275,-3.1097462,0.42653695,0.026254522,-0.03650955,0.2913572,-0.0090529155,-0.21923482,-0.0033484697,-0.30448645,-0.09286866,CUST10922,0.0012966767,Low
1.066646,1.1632668,-0.38960195,0.26193535,-0.051571112,0.08556858,0.1216831,0.35584313,-0.03187057,1.1965673,0.12726727,1.8692867,0.3292359,0.1868919,-0.023900047,-0.11958709,0.009982083,0.11847459,-0.0032054419,0.34282157,0.1349365,CUST10923,0.99877733,High
-1.1996135,-0.952023,-0.27248034,0.009647995,-0.06657888,-0.36196214,-0.6375011,0.1736228,0.24520102,-1.5817719,-0.3775257,-1.7533967,0.9345956,-0.23926546,-0.4169719,0.02635313,-0.12783691,-0.07194397,-0.016537098,0.41048455,0.0827496,CUST10924,0.0019500757,Low
-0.12838803,-0.6636154,0.08862964,0.75936854,-0.07789498,0.018313915,-0.77009326,0.21858792,0.16845217,-0.6806445,-0.16840853,-3.363769,-0.28609204,0.15292755,-0.28101417,-0.34575972,0.012614278,0.121215776,0.0011428545,0.12104085,0.05115896,CUST10925,0.0060754255,Low
-1.027324,0.62931406,0.6889123,-0.20782803,-0.071316145,-0.2861971,0.20116617,0.40409705,-0.73140836,-0.35583556,0.1828215,-2.7745106,-0.75986606,-0.3073844,-0.009183776,0.00039262034,-0.049688637,0.0981549,0.0012009805,0.098399274,-0.01007455,CUST10926,0.01297921,Low
-0.72877526,-0.82593185,-0.019190539,-1.1793342,-0.061576348,-0.61088294,0.24098091,0.5739167,-0.8450898,-0.25058874,-0.14705823,-1.9862134,-0.41780794,0.14397646,0.5829451,-0.14189267,-0.046313655,0.10425083,-0.018431522,-0.2207359,0.2741836,CUST10927,0.0035944837,Low
-0.07484645,-0.057026766,-0.48554707,0.36405128,-0.045975573,-0.27311212,-0.17777741,-0.8903435,0.2224485,-1.9863546,-0.4754023,-0.74640465,-0.48428547,0.112911455,-0.19419277,0.25960463,-0.021092039,-0.1645898,0.0018862225,0.5663219,0.1426817,CUST10928,0.011518356,Low
0.02111719,0.32246572,-0.3443891,0.39911157,-0.06590385,0.36967283,0.005506264,0.21991138,0.4537993,-0.47963262,-1.0427794,0.99195874,0.42954808,-0.041453358,0.27756613,-0.024512718,0.046371073,0.108138,0.011196527,0.7186995,0.26909736,CUST10929,0.9308813,High
-0.13444205,-0.009471312,-0.3437441,0.38086322,0.259534,0.2837044,-0.037135154,-0.7969609,0.48436165,-2.2531219,-0.14133142,-2.1135306,0.7481595,0.1028726,-0.085400395,-0.20070642,-0.00040489927,0.0134273,-0.0062921895,0.035295658,-0.047610343,CUST10930,0.019702451,Low
0.0982143,-1.3865952,0.47614205,-2.0727928,-0.049801435,0.13135695,0.09096831,0.43760386,-2.254036,-0.3567791,0.105283245,-0.93770003,0.46190006,0.08586356,-0.11756803,-0.34445342,-0.07894323,-0.08845276,-0.007268093,-0.37964174,-0.15810043,CUST10931,0.0016754725,Low
0.017949905,-1.0677308,-0.0012738211,-0.8807104,-0.049410716,-0.39053527,-0.38525775,-0.66232145,0.3783953,-2.37534,0.32497877,0.32959908,0.27223668,0.51689863,0.06682296,-0.17179015,-0.07919113,-0.14267655,-0.009929576,0.39003178,-0.7332896,CUST10932,0.009033631,Low
-0.6294083,-0.809521,-0.29280767,-1.2450567,-0.0301544,-0.0040826993,-0.25828648,-0.521084,-1.0402904,-1.33561,0.42098385,-2.475364,-0.3796846,-0.12862235,0.6018429,-0.1788767,0.10257635,0.07951117,-0.010371886,-0.10338168,0.3381339,CUST10933,0.00035439734,Low
-0.9183997,0.087824464,-0.4196188,-0.06501677,-0.018267607,0.040286187,-0.36238265,-0.84125686,-0.8106465,-1.9740142,-0.109316625,1.8088229,-0.61229575,-0.80673623,0.26169458,-0.19152594,0.010995425,-0.07016271,-0.01536308,0.0727946,0.031248776,CUST10934,0.0070579485,Low
0.06140197,0.3154175,0.036228094,0.45675159,0.18274538,-0.08095486,0.23250139,0.357122,0.42945987,-1.9452564,0.2832236,2.2101545,1.1858081,0.13042651,-0.06653415,-0.14273934,-0.03606413,-0.053550143,-0.03928767,0.0495601,0.4542303,CUST10935,0.98157525,High
-0.3266538,-0.8856544,0.1275322,-0.5840534,-0.06332113,0.061678942,-0.74424964,0.31090355,-1.7153045,-0.4974458,-0.49780822,-2.1224895,-0.31966838,-0.023286307,0.12359222,-0.12598582,0.063431785,-0.10599407,0.0018351851,0.15469432,-0.44539145,CUST10936,0.00047163968,Low
0.023023406,0.30405,0.47022942,-0.22708306,-0.051036187,-0.05504485,0.1183091,0.05393792,0.39252317,1.5043088,0.8500801,2.1152983,-0.26308945,0.3338725,0.22010879,0.16183972,0.010765975,0.10756577,-0.0012152828,0.27354488,-0.6782575,CUST10937,0.9963832,High
-0.111685924,-0.052970026,-0.28868058,0.4463937,-0.089715704,-0.33313525,-0.77686524,0.30657038,0.21833436,-0.7769447,-0.13606036,-3.5177624,-0.46694875,0.17878205,-0.14831859,-0.1134411,-0.044945605,0.074035235,-0.001894675,0.14494574,-0.13366404,CUST10938,0.0034389128,Low
-0.027549515,-0.12856708,-0.3566039,-0.11283496,-0.029488916,0.14071223,0.27168387,0.06101316,0.22576177,-2.596764,0.026131488,0.27205753,-0.38297278,0.010885086,0.2729288,0.17094457,0.020386904,0.10030755,-0.008976109,0.32101148,-0.840459,CUST10939,0.06688364,Low
0.2580516,-0.9908059,0.6024172,-0.68508977,-0.052084893,-0.31835726,-0.17566776,0.14664257,0.10869308,-0.6842328,-0.095341176,-0.44990963,-0.5465186,0.021377271,0.14155379,0.03740121,-0.11742318,0.081691206,-0.040125325,0.024270613,0.25534257,CUST10940,0.07424099,Low
0.10102168,0.3894853,-0.49392405,-0.7450223,0.2993048,0.07013194,-0.304173,-0.11727416,0.24051312,-0.55727816,-0.32483342,0.9101178,0.37976202,-0.04445234,-0.019189637,-0.026449662,-0.078502685,-0.09066844,-0.0035766894,-0.12224137,-0.7021312,CUST10941,0.21677464,Low
0.80219287,-1.1546834,0.38319498,0.37866777,-0.035675988,0.2557354,0.022537658,0.25834975,-0.14008169,2.2886364,0.3405867,2.1206229,-0.25423062,0.2406927,0.064796865,-0.23904666,-0.00734668,-0.09134072,-0.0028841263,0.44612256,0.22940685,CUST10942,0.99715996,High
0.01404554,-0.12130562,0.6858915,0.1540257,-0.07347065,-0.085702576,0.068250544,0.16848671,0.17892961,0.42770976,1.4592596,1.2290175,-0.29900345,-0.11094169,-0.05008443,-0.05241189,0.02825989,0.13795969,0.005129618,-0.48148113,-0.23150021,CUST10943,0.95283914,High
0.17974867,0.36142352,0.11287009,0.42835614,0.40883848,0.3043774,-0.007675629,0.4371718,0.397613,0.62525606,0.6295804,-0.56341684,0.47194389,-0.3920644,0.10440954,0.09239736,-0.026504038,-0.41304487,0.004649222,0.14246406,0.34935388,CUST10944,0.9734693,High
-0.1393182,-0.8143292,-0.77776974,-1.3251907,-0.09147635,-0.16189104,-0.23125531,-0.37996286,-1.0177413,0.34181094,-0.73293585,-2.6315339,-0.30438092,0.09804477,0.45954868,0.047149755,0.030196171,-0.045551307,-0.0059172045,-0.2131016,-0.30549446,CUST10945,0.00026216308,Low
0.95678335,0.79794705,0.44849285,0.14320317,-0.04301778,-0.0012993453,-0.021795806,0.16293298,0.18511051,2.1563952,0.4472801,0.7952025,0.60708547,-0.015349762,0.19407867,0.043298993,-0.0068780733,0.20237395,0.010370742,0.4688656,-0.86305946,CUST10946,0.9986721,High
0.29600465,-0.124082595,0.023105603,0.4754548,-0.04418939,0.26489297,-0.4833818,0.23642786,-1.1166726,2.5673068,-0.9706094,2.6138055,0.264364,0.1677225,0.152484,-0.16414674,-0.08365462,0.13576433,-0.0027043736,0.22373307,-0.73260635,CUST10947,0.9747618,High
-0.058735456,0.32762906,-0.42448768,0.1420364,-0.07075968,-0.15208936,0.12654397,-0.7576299,0.32221746,-0.60715485,-1.6285324,0.5839287,0.42094147,-0.061068,0.18200259,-0.37611008,-0.06612358,0.010890214,-0.009051898,-0.1797246,0.1440043,CUST10948,0.10188486,Low
0.12081544,-0.015323923,-0.2673472,0.0397084,0.18105061,0.19137383,-0.06588143,-0.018374002,0.21345162,-2.6103141,0.26088038,-0.7676034,0.37267017,-0.22746669,0.2587157,-0.26560566,0.023778012,-0.003932234,-0.008275868,-0.6053392,0.254634,CUST10949,0.048173722,Low
-0.1242482,0.33767664,-0.08778866,-0.86747766,-0.06772707,-0.49277368,0.056078304,0.15666741,0.52798456,2.8024726,-1.5510827,0.68008274,-0.42700255,-0.19799985,-0.2510668,0.24472035,0.020699611,0.16357586,-0.010581281,0.65767455,-0.037191056,CUST10950,0.8157046,High
-0.82486457,-0.7346494,-0.31106287,-1.0503458,-0.02666022,-0.5294481,0.29344127,-0.6695621,-0.88345486,-0.972409,-0.47633076,-2.3017063,-0.28840142,0.14132783,0.23411368,-0.1933781,0.25192958,0.08102596,0.002086374,0.29486126,-0.13930558,CUST10951,0.0002892367,Low
0.3738169,1.5053669,0.023395441,0.5028452,-0.06317534,0.4297539,0.072203025,0.324585,0.36980024,-0.70697856,-1.2180212,0.6437078,-0.54312444,0.14704767,0.17798185,-0.0782059,-0.03109122,0.06195374,0.007102263,0.8498602,-0.00987979,CUST10952,0.94233775,High
-0.28759146,0.26394913,-0.31901234,-1.1183666,-0.036576428,-0.16941209,-0.05018805,-0.97193116,-2.1465104,-1.0590818,0.1786022,-2.6083915,-0.6461571,-0.69358444,0.27766174,0.0075909104,-0.051964063,0.095781274,-0.01760245,0.18399441,-0.06635642,CUST10953,9.323195e-05,Low
-1.0438557,-0.8971239,-0.13310215,0.2539986,-0.09295422,-0.4414265,-0.23785765,0.19525324,0.37378767,-0.74554044,-0.1411796,0.7497025,-0.3671744,-0.16168498,-0.21629694,0.115945436,0.08873543,0.051843476,0.0040605045,-0.33091938,-0.08981095,CUST10954,0.042664688,Low
0.24888596,-0.13967101,-0.19078203,0.5738044,-0.073414594,0.62831753,0.1615189,0.39470267,0.4774092,-0.31720135,0.8902023,-2.3265836,0.44386688,0.21872559,0.56180984,0.24765283,-0.009636594,0.035602685,-0.008477617,0.37794417,-0.0054612285,CUST10955,0.89510983,High
-1.2797598,-0.60776705,-0.08589001,0.7567061,-0.03809614,-0.7482306,-0.22981331,0.17207195,0.08480185,-2.378257,0.76589864,0.42088336,-0.438437,0.1538985,-0.019145483,-0.092091896,-0.09089479,0.10682335,-0.07892878,-0.05421653,-0.0716919,CUST10956,0.021938767,Low
-0.04930057,0.17886181,0.68379784,-0.23543555,0.16940498,-0.321414,0.069138326,-0.58471614,-0.08789463,-1.8964212,0.5901574,0.31552052,0.34640658,0.08782815,-0.050240077,-0.41576868,-0.009877867,0.18441094,0.008464315,-0.05847652,-0.12416975,CUST10957,0.22358298,Low
-0.16140173,-0.98323,-0.050153054,-0.71212983,0.26988792,0.38348022,0.17543785,0.21391474,0.00182351,-1.7234231,-0.72258294,-2.3220375,0.32594317,0.10142106,-0.16499574,-0.19202839,-0.05199978,0.046719138,-0.005492198,0.19263028,-0.070712455,CUST10958,0.004094075,Low
-0.10582091,-1.2794847,-0.13513274,-0.6368097,-0.086843684,-0.6998325,0.23383334,0.24408089,0.1901351,1.7254927,-0.15610634,-2.0697339,-0.18724252,0.021461098,-0.14716272,-0.18141472,-0.12608688,0.057512064,-0.049266428,-0.1654167,0.12046502,CUST10959,0.029928558,Low
-0.17062053,-0.6885407,-0.26924738,-0.093632355,-0.11652558,0.32234955,-0.55728644,-0.019082777,0.17647973,-1.2733945,-0.8467411,-1.7979187,-0.3497936,0.09279148,-1.064409,0.013922645,-0.12449206,-0.021811174,-0.001833282,-0.60042644,0.12602626,CUST10960,0.0006687925,Low
-0.71392053,1.5216337,0.15196562,-1.0876521,-0.02944319,-0.7361949,0.19762771,0.29619813,-2.0893457,-0.7521181,-0.71822256,-2.489796,0.8292347,0.12634732,0.13865347,-0.11254521,-0.015538144,0.14927553,-0.00899845,-0.10069023,-0.22183071,CUST10961,0.0032999464,Low
-0.84246397,0.2903654,-0.10022904,0.4020067,-0.04633504,0.2724746,-0.14295419,0.28425556,-0.49370596,-1.0025744,0.78358465,1.5836321,-0.52409416,0.314233,0.38388926,0.0061054523,0.051086728,0.12715429,-0.011484046,-0.0007326625,0.39238638,CUST10962,0.8430922,High
-0.025078932,0.24011305,0.6179948,0.38578475,-0.05039455,0.25931877,0.3858197,0.24852258,0.246144,1.2844834,1.4934494,0.46096116,0.35087055,-0.30114338,-0.1489264,-0.34790835,-0.013099521,0.052888688,-0.013840193,0.021125479,-0.08923256,CUST10963,0.9933909,High
-0.09645378,0.23461023,-0.40855014,0.10422644,-0.076155566,-0.6318686,-0.037765432,-1.0927094,0.22601423,-0.5645308,-1.341214,-1.1348886,-0.3700811,0.305972,0.17303194,0.066123635,0.010208258,0.015124207,0.015127007,-0.21938121,-0.15436715,CUST10964,0.0065435255,Low
-0.16467364,0.36679584,-0.0014748598,-1.6311592,-0.044170607,-0.06633783,-0.18324931,0.0111762425,-2.280874,-0.4963493,0.09983008,-0.70102495,-0.4406574,-0.1650162,-0.11407844,-0.038752403,0.049471088,0.12393919,-0.005924335,-0.058747027,-0.31261063,CUST10965,0.0022399216,Low
-0.12949416,0.37465787,-0.31005275,0.5726446,-0.07520111,-0.19501665,0.058598604,0.04791356,0.1419161,1.5178887,-0.16540343,1.0168729,0.2434399,0.20803986,0.0941772,0.29140124,-0.0490133,0.0681989,-0.008192893,-0.07555449,0.064928904,CUST10966,0.9746071,High
0.07249452,-1.2329533,-0.083618134,-1.9304088,-0.067794085,0.012519289,-0.878968,-0.07663665,-2.2449102,-0.37657663,-0.38250932,0.42904127,0.3808575,-0.23932509,0.0021260362,-0.11134769,-0.10321164,0.113088965,0.00037303194,0.3415676,0.13206734,CUST10967,0.0018525964,Low
0.28572288,-2.5591404,0.31744295,0.4171285,0.33795422,0.3547951,-0.34337267,0.3424935,0.3815784,1.3595831,1.1467394,1.8470163,0.56077206,-0.099548586,0.24479336,0.21701708,0.028235015,0.03892041,0.01344016,0.31425914,0.16898884,CUST10968,0.9951775,High
-1.2008386,-1.498165,-0.004011287,0.10424349,-0.042829882,-0.23402421,-0.09549631,-0.6595466,-0.90501803,-1.844609,0.4191332,1.6970594,-0.23887937,0.07492858,-0.2060942,-0.118950255,0.21721351,0.07496194,0.007638796,-0.46464783,0.03391082,CUST10969,0.0071803275,Low
0.015518682,-1.0607765,-0.09605332,-0.05058293,-0.052126553,0.2855128,0.24849804,0.33034626,1.2443149,1.2168779,0.32289556,-0.45890903,-0.23226404,0.021005617,0.31812298,0.2122516,-0.06990746,-0.1331622,0.008654945,0.038129374,0.35323474,CUST10970,0.9180694,High
-0.84192145,0.07278776,0.07778145,0.15187562,-0.033955194,0.27057263,-0.09760615,0.22532976,0.29718116,-2.0324976,0.4966445,-0.38788986,-0.3777842,0.13827163,-0.07805957,0.269906,-0.036141034,0.17766343,-0.0045036166,0.030935561,-0.52326655,CUST10971,0.09536162,Low
0.92740315,1.2660667,0.39033687,0.20734449,0.23080888,0.3285615,-0.062343165,0.19563775,-0.100944094,0.4637571,1.107494,2.007789,0.6496562,0.13785517,0.20517157,0.19840933,0.022375917,0.021433342,0.00644309,0.089739576,0.11019029,CUST10972,0.9997656,High
-0.024415303,0.5772595,-0.003942905,-0.17825992,-0.024517028,0.24697062,-0.008309664,0.2533259,-0.051486626,-1.9735012,0.18874419,-0.854638,0.48064446,0.15978956,0.017190486,-0.18916094,0.014447972,-0.074166134,0.0024093217,-0.4235627,-0.005351189,CUST10973,0.12834057,Low
-0.7983316,-0.02130969,-0.7917974,-0.22271204,-0.04802651,-0.3842038,0.22441784,0.15396042,0.8199766,-1.4045316,-1.1799914,-2.582964,0.39617163,-0.07138307,-0.059311356,-0.06734263,-0.02234079,-0.08409452,-0.0078093573,0.054024868,0.19103833,CUST10974,0.0025945518,Low
-0.07770778,0.4852531,-0.0468073,0.19164231,0.51107264,-0.7128132,-0.0706193,0.15395765,0.16863272,-0.84380776,-1.2452477,0.64473003,0.5550032,-0.13449824,-0.14476389,0.009772055,-0.010126301,0.12707087,0.00056457287,-0.0910759,0.264799,CUST10975,0.42307776,Medium
0.33555976,-0.7313317,0.414415,0.28192833,-0.0427151,0.14298648,-0.057081632,0.17022766,0.5641352,2.4565096,1.0259862,2.4437523,-0.2205593,0.3060494,0.10036406,0.21062392,-0.056095876,0.026111525,0.0071624247,-0.51156616,0.14775564,CUST10976,0.99906033,High
0.18243709,-1.06852,-0.106250614,-1.9198217,0.573695,-0.18699689,-0.11681135,0.25080582,-0.66833985,0.7232513,0.08178037,-2.7711108,0.37865704,-0.27539778,0.22796549,0.191402,-0.117865734,-0.08738028,-0.018677454,-0.017280025,-0.04130169,CUST10977,0.007915821,Low
-0.21552035,-0.19234753,-0.2352367,-0.67434055,-0.09202872,-0.11391858,-0.15127267,0.18154506,-0.48633167,-0.48348507,0.39894134,0.5802904,-0.5151697,0.12678884,-0.5360869,0.20949328,-0.027946578,0.055495664,-0.0019535376,0.24430133,0.078291416,CUST10978,0.13059893,Low
0.0059181172,0.1536067,-0.19054614,-1.621306,-0.09509216,0.17629687,0.17300287,-0.9925985,-1.8517386,0.16982944,1.2418092,-2.775303,-0.48466763,0.21036738,0.2156597,0.0477533,-0.047676843,0.06070035,-0.010888332,0.33960402,0.037950404,CUST10979,0.005054029,Low
-0.128574,-1.2376388,-0.34997067,-0.3702836,-0.034238134,-0.23637243,-0.0059614005,0.1896378,-2.3302321,-0.541214,-0.13593374,-0.50137883,0.4130353,-0.58728427,-0.17957528,-0.3801864,-0.03856674,0.016423983,-0.005774952,0.078861885,-0.021129847,CUST10980,0.0016073779,Low
-0.015984628,0.34447116,-0.029271841,0.42991456,0.48538643,0.23961844,-0.02137424,0.4006906,0.21480937,-0.71226823,-0.9494243,0.5266531,0.5841218,0.20808437,0.13235828,-0.056429572,-0.027012313,0.051392708,-0.0053300452,0.042440046,0.018182585,CUST10981,0.86006695,High
-0.6919685,-1.1846405,-0.22031629,-1.3408155,-0.063526236,-0.011615949,-0.623833,-0.04197949,-2.0158935,-1.3081856,-0.45390218,0.2618871,0.22121346,0.054033104,-0.8430158,-0.26328602,-0.13311334,-0.10018944,-0.018286766,-0.04086772,-0.06708721,CUST10982,0.00013226477,Low
-0.7075983,0.22000326,-0.66465956,-0.794397,-0.023227222,-0.39608976,-0.45333454,-0.5903933,-2.1521778,-1.2838098,-1.259755,-0.6270195,-0.42605707,-0.034382664,0.26741168,0.12762946,0.025260678,-0.006444287,0.0006304253,0.3645749,-0.21138345,CUST10983,0.00017156107,Low
-0.17065442,-1.1621778,-0.3163452,-0.46205312,-0.08925755,-0.7547481,0.095697634,0.20669773,0.53284156,-0.40714127,-1.0672513,0.1756178,-0.17176947,0.21881074,-1.2180852,-0.3089205,0.061984938,0.04601902,-0.015936377,0.58046114,0.21621807,CUST10984,0.017037194,Low
-0.15081236,-0.29435316,-0.26314658,0.11298317,-0.116472706,-0.17704499,-0.02324288,0.22015576,0.0022178402,0.23745418,0.17564967,-3.975379,-0.44812277,0.16044918,-0.19617473,0.07327711,-0.007490388,-0.2746696,-0.054200843,0.027921509,-0.07340818,CUST10985,0.006122813,Low
0.15360506,-2.484168,0.36658978,-0.14085047,-0.051442176,0.09400641,-0.7431571,0.28961694,-1.6168847,0.30946368,0.55879295,0.85362136,0.24879079,-0.19935301,-0.054305177,-0.15495911,0.09240513,0.10419685,0.005780525,-0.07021835,-0.01789175,CUST10986,0.075750045,Low
-0.16491312,1.4132378,0.056064814,0.3259551,-0.07087378,-0.85408294,0.17410691,0.1282909,0.3890259,0.22403105,-1.6380984,1.4947723,-0.34228384,0.37037396,0.23789842,0.0052562645,-0.019419951,0.11464262,0.0014871545,-0.046705753,0.102840215,CUST10987,0.8648793,High
-0.8096635,-0.29725203,-0.07975238,0.25381953,-0.03806861,-0.23580071,-0.11813561,-0.43826196,1.1901246,-1.563024,-0.765248,-2.6006713,0.80688035,-0.29094338,0.62715876,-0.23306279,-0.02840127,-0.010742573,-0.005703478,-0.13045149,-0.21867347,CUST10988,0.0064895116,Low
-0.018883076,0.3517645,0.88981867,-0.25354788,-0.03163187,-0.026519082,0.15218778,0.6369454,-0.46072638,-0.48268914,1.729756,-0.38640553,-0.4591102,-0.32851112,0.1813834,0.15744984,0.04031483,0.071164034,0.013025239,0.078331776,0.47799647,CUST10989,0.9077889,High
-0.7621721,-0.27353927,-0.30282855,-0.58097327,0.1982879,-0.5259006,0.17213203,-0.056221113,-0.06936957,-1.4786366,-0.17524062,-2.7566407,0.3085375,0.07270112,-0.27450213,-0.17859943,-0.060480725,0.12901656,-0.030201914,0.21761294,0.4189577,CUST10990,0.0023447135,Low
-0.13852762,0.23565108,-0.022602433,-2.208742,-0.0965582,-0.030245699,0.16506562,0.40536988,-2.0960448,0.7282772,0.02370598,-2.8173864,-0.47175255,0.34965613,0.020631732,-0.06910209,-0.042396095,-0.07399407,-0.010330627,0.04778901,0.23257388,CUST10991,0.002693681,Low
-0.039876346,-1.0865759,0.20835489,0.43584946,0.465867,0.38282025,0.43355668,0.17534038,0.26658085,2.1068544,0.46975392,1.211782,0.70010954,0.032244623,-0.8900688,0.4224672,-0.07546362,0.17220367,-0.03850136,0.057528142,0.045281544,CUST10992,0.99555236,High
1.1056031,1.0470787,-0.33716866,0.4426567,-0.034338586,0.27377594,0.10916672,0.14935854,0.15711346,2.2194881,0.26000828,1.7839425,-0.37434256,-0.43485337,0.22150889,-0.40152523,-0.014759852,-0.082534246,0.009605504,0.1668158,-0.041736986,CUST10993,0.99793315,High
0.8230588,-1.1948388,0.3162876,-0.72442865,0.16500184,0.050946113,-0.097669944,0.35608098,0.61923444,1.9022778,1.2363435,2.274112,0.290499,-0.09211168,0.3927916,0.12261717,-0.03846395,0.106413014,-0.0050983955,0.17969191,0.11910408,CUST10994,0.99883825,High
-0.85875285,0.29571256,0.38730428,-0.92682487,-0.0347428,-0.67647505,-0.095142834,0.1581056,-1.9920732,-0.497961,-0.14177874,-0.52254456,-0.35297075,0.19732407,0.10262713,-0.05457574,-0.031985357,0.10470709,-0.004176252,-0.16567127,-0.04160137,CUST10995,0.0055044508,Low
-0.80037206,-0.922882,-0.2236122,-0.43296173,-0.04345412,-0.0603334,-0.3533681,0.21387586,0.061074313,-1.173909,-0.14666788,-2.9820647,-0.40937844,-0.5495093,-0.21298496,-0.29062766,-0.20055391,0.10769837,-0.034156002,0.038546097,-0.46845114,CUST10996,0.00013243628,Low
0.19224092,1.3036505,0.67564857,0.03371048,-0.058334846,-0.0063527892,0.20342001,-0.019232152,0.48767313,0.24028894,0.5088812,0.5496051,-0.6746439,-0.112332165,0.29267508,0.13521092,-0.018312918,0.23579004,-0.008025058,-0.40551153,-0.009491212,CUST10997,0.97072697,High
-0.108630985,-0.96805555,0.028101677,-1.7364122,-0.05657508,-0.0045887623,-0.26675057,0.055941008,-1.9702816,-0.26784497,-0.040508237,-1.6671716,0.45001057,-0.065673895,0.29183748,0.066518076,0.05895266,0.08080047,-0.002552337,0.26418543,0.15699755,CUST10998,0.0031825441,Low
-0.8790111,0.18031085,-0.30078116,-0.5092357,-0.051723637,-0.20149119,0.050527893,0.16161416,-0.23728624,-1.6664771,-0.5949915,-0.9401055,0.650222,0.008978117,-0.9674021,-0.28527898,-0.048265826,0.04980436,-0.008733755,-0.09503816,-0.0057127364,CUST10999,0.0032196413,Low
